kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
slab,0.312430220727723,0,0.0,0.0,,,0.1721646507924579
slab,1.5751491529276762,0,0.0,0.0,,,0.6049204711181684
slab,0.8859018454213581,2,0.008127311210843558,0.047033050988678,,,0.2846070831000631
slab,0.4544699435066495,0,0.0,0.0,,,0.36592877637782695
slab,0.2686552835842082,0,0.0,0.0,,,0.1721646507924579
slab,0.5093354543640036,0,0.0,0.0,,,0.22135780780216993
slab,0.5109373590815387,0,0.0,0.0,,,0.36592877637782695
slab,0.32664311450752725,0,0.0,0.0,,,0.1041459216672686
slab,0.3355044373047089,0,0.0,0.0,,,0.1721646507924579
slab,0.8878398180687379,0,0.0,0.0,,,0.2846070831000631
slab,0.2542316714092586,0,0.0,0.0,,,0.08100119175072623
slab,0.32641452221230693,0,0.0,0.0,,,0.1041459216672686
slab,0.3336368103227829,0,0.0,0.0,,,0.22135780780216993
slab,0.11516307130212233,0,0.0,0.0,,,0.08100119175072623
slab,1.8299634586965405,14,0.027541533553844443,0.15938387473289609,,,0.6049204711181684
slab,0.30403792040979793,0,0.0,0.0,,,0.1041459216672686
slab,0.3238298091320493,0,0.0,0.0,,,0.1041459216672686
slab,1.793425874573269,1,0.0020073313600745225,0.01161650092635719,,,1.0
slab,0.22691734334155678,0,0.0,0.0,,,0.08100119175072623
slab,1.450776743152757,8,0.01985143485097042,0.11488098872089361,,,0.4704867774998251
slab,1.5753006888277579,0,0.0,0.0,,,1.0
slab,0.6923385806503186,1,0.005199768004577318,0.030091250026489106,,,0.22135780780216993
slab,0.11702127688532094,0,0.0,0.0,,,0.063
slab,0.505272631037256,0,0.0,0.0,,,0.1721646507924579
slab,1.5860991485622644,0,0.0,0.0,,,0.7777663345235303
slab,1.0423991253354161,0,0.0,0.0,,,0.36592877637782695
slab,0.319742221582529,0,0.0,0.0,,,0.1041459216672686
slab,1.693473044878043,2,0.004251617716488965,0.024604269192644475,,,0.6049204711181684
slab,1.4326950642733758,7,0.01758922790229668,0.10178951332347617,,,0.4704867774998251
slab,2.4082228623563737,11,0.016443660850081202,0.09516007436389586,,,1.0
slab,0.19746451718520006,0,0.0,0.0,,,0.063
slab,0.23831122663055626,0,0.0,0.0,,,0.13390386938137366
slab,0.8451058939317093,0,0.0,0.0,,,0.2846070831000631
slab,0.6020719101456731,0,0.0,0.0,,,0.36592877637782695
slab,0.5111789968219872,0,0.0,0.0,,,0.1721646507924579
slab,0.8716793611065524,0,0.0,0.0,,,0.36592877637782695
slab,1.135551125293592,0,0.0,0.0,,,0.6049204711181684
slab,0.19776883939859724,0,0.0,0.0,,,0.063
slab,0.18406429988084372,0,0.0,0.0,,,0.1041459216672686
slab,1.7084375569176127,1,0.0021071885158595854,0.012194377985298526,,,0.6049204711181684
slab,1.667448469525012,0,0.0,0.0,,,1.0
slab,1.549085456643553,1,0.0023239518417532763,0.013448795380516645,,,0.6049204711181684
slab,0.32453550887070104,0,0.0,0.0,,,0.1041459216672686
